anc,psi
11.021468,0.510205
10259.134474,2213.617046
21.421219,5.886711
7070.539627,1690.928266
67.332605,22.504652
1040.402728,0.010105
2.165086,1.129433
617.940064,208.823317
171.759823,89.599801
627.985524,226.872906
26.31735,12.067907
1198.076087,468.844369
13.78605,7.191596
4.101877,2.139775
122.275148,54.654175
35.058752,14.429914
268.500619,88.653364
5.079473,1.513145
282.67193,132.739258
110.893783,54.822375
329.855487,151.804709
172.16795,79.281516
2658.98874,659.198813
8111.374186,109.172691
103.032762,2.819622
1383.883023,516.730607
277.879733,109.492145
217.85644,97.769382
1424.449577,518.810894
4004.402407,1130.565171
10.340976,5.394447
25.44945,10.259785
3.150301,0.505074
56.242338,13.860261
33.109543,3.629385
10.826257,5.647598
2468.133967,792.74889
3718.828432,1725.580415
713.299072,290.002132
24.860573,5.382615
37.210773,15.833652
66.576328,19.775776
564.407689,225.31988
23.327403,5.175782
259.075506,820.254405
68.873495,18.693391
17.732218,5.609923
39.739834,11.006063
12.433826,13.389981
22.375625,7.119594
70.885088,26.575305
29528.56533,4418.532091
44.945477,12.926592
4.608641,2.404132
3001.812664,1425.841364
34.215212,17.276908
45.110649,18.376952
47.276285,24.293418
4003.390751,1096.916639
95.390786,39.231625
105.06709,54.809037
20.278012,6.697323
1261.928775,172.532516
1000.055071,1381.246662
304.777642,136.741094
3345.184486,124.0068
59.281372,16.945004
794.578501,268.661233
504.246041,215.485209
734.911351,299.715014
404.095122,178.914074
887.111489,355.292456
59.281372,16.945004
293.654251,130.779983
7518.211141,1140.736583
354.213861,160.69942
47.744218,24.90613
164.124205,80.615824
192.163306,100.243432
1013.029298,401.272635
10.147255,0.555918
10072.924961,2163.3723
80.395912,31.104935
145.40274,42.607354
14.988952,7.819099
5.091665,2.656105
14.029762,6.882715
40.756914,16.28638
2.008071,1.047525
1687.114075,554.908112
503.668925,25.808894
8426.411536,1909.728331
23.689082,7.609772
583.628509,235.416637
1006.219787,356.804092
15.850827,8.268702
1097.838091,212.176315
12.982674,6.407838
391.318276,174.248478
30.719996,16.025316
354.926773,160.959747
74.490295,38.685444
12.705208,2.362719
100.308009,6.554663
42.655968,21.578301
3203.309382,940.119582
1806.633948,503.245502
247.772865,89.03882
11.924391,5.44044
15.378543,8.022332
336.813258,115.175641
66.893436,34.895463
146.804511,76.581675
79.030016,34.652021
1759.827784,390.546202
122.672688,47.215314
2551.76653,3053.042805
120.306745,45.7561
1316.438501,404.456675
367.178723,105.17803
238.378943,118.401111
130.547344,68.101003
30.377352,5.656546
1277.684814,488.394906
1270.355726,337.125482
17.583651,9.172643
87.600768,38.134265
194.252253,13.968983
3001.088284,1264.792124
11.049473,5.485393
14.817206,7.729507
2197.026879,195.252751
37.482927,2.28292
12.408765,1.748583
289.433558,137.044228
348.825904,158.731952
562.849448,236.884845
202.782745,0.235082
11.761981,1.252669
1015.307187,402.10443
8.044959,3.72148
100.950475,17.487657
68.969341,35.978374
1908.970725,603.214913
1490.138605,392.67714
307.441256,124.176301
932.316076,12.561632
202.782745,4.06745
160.199075,83.56905
3033.637788,1020.16971
14.267798,7.442904
180.828956,91.289064
49.474978,25.808994
27.735151,10.817514
33512.637838,4762.951828
40.267445,21.005815
316.612379,117.086958
146.877618,58.840639
13.430786,1.11229
72.087497,37.604984
2753.946344,599.571643
2984.690282,878.505711
116.209534,56.276581
262.969291,99.716931
472.655004,153.392314
10470.130617,2233.215534
118.80068,61.349938
301.768312,141.54839
353.967735,117.33344
311.260675,134.066408
8.77721,4.578697
72.808916,0.856189
42.071219,21.312003
10.604673,2.743567
1373.604527,135.117508
7.034094,2.948487
172.282662,81.480554
395.506529,175.777861
224.464284,113.320031
2056.819586,665.107659
94.658293,49.379209
29.832401,13.989141
555.216308,234.097525
15.950962,2.986389
303.190707,9.834076
89.859745,46.87601
7.486793,1.805143
69.903578,30.412504
122.210235,27.613931
30.906362,0.254398
100.738461,29.806154
1342.215778,490.815566
358.075166,144.420283
7.432004,2.914168
11027.087764,2279.833144
32956.267563,4691.642788
481.435724,176.654896
377.983155,157.987356
2684.182107,1954.880441
219.197632,111.396859
64.92478,33.310514
130.98919,42.140068
1379.641738,46.512708
73.628782,27.529242
256.116289,118.014058
1756.515629,614.922763
10075.547976,2170.991274
5.407872,2.443701
10.352327,5.400369
2.438406,1.272013
50.273114,26.225347
7594.854041,1471.320601
29.342713,5.225794
148.808748,71.319597
730.5429,280.081336
311.564317,1.50524
847.747041,106.969823
5.394649,6.868052
24.551726,9.915666
10153.733339,1446.515547
1327.531881,503.031465
1442.520059,533.023689
50.588753,26.390002
39.232175,20.333443
1244.491389,161.338069
12.77598,5.677559
230.754097,115.616821
144.345242,62.668743
63.698042,28.009407
317.270527,128.750223
12.839707,1.759208
198.027805,42.645134
483.741945,1.936223
186.161642,97.112618
295.616737,123.484721
17.039563,8.428278
1138.228523,210.826746
1907.971635,654.426844
33.007053,4.07029
26.17501,12.08049
38.566403,20.118453
40.522537,18.243171
4759.417139,31.442676
37.663142,18.511188
59.295858,26.458533
1128.923052,417.372733
69.868981,11.04376
323.775966,84.923842
921.943319,146.765074
311.564317,144.433451
117.542166,55.749046
641.818726,208.709983
10.860587,3.478424
3.376226,1.740719
168.303956,0.798362
8.056079,4.202513
1001.413276,556.271076
7.163158,7.263333
174.521601,81.878789
104.845076,3.671964
146.787744,74.270099
21.546686,11.23999
281.447488,131.833748
2068.86833,775.32627
305.729642,72.025517
429.057424,0.029955
1147.382375,416.400081
214.745706,109.127781
19.301309,7.854405
73.048475,27.587288
26.743866,6.935009
1010.133304,267.105356
1999.33666,678.25747
386.876149,170.393809
210.324791,1242.618899
2.239091,1.168038
701.048841,259.592605
42.988225,20.806514
293.096929,93.746113
71.381855,37.23688
87.401723,40.667372
120.065868,62.633262
1346.614813,508.008842
5.694591,2.970626
28.734454,8.8108
641.03291,82.811225
180.49505,31.65259
19.962723,1.516808
9.512267,4.238152
9.731825,5.07668
189.787911,49.374009
154.897666,80.803531
41.192945,20.249478
30.303872,10.637375
135.168283,20.708702
259.229619,107.016825
1000.059498,186.751921
16.96373,8.849257
33.42643,0.559919
50.025654,18.584013
641.771851,171.488225
28.960194,11.410934
29.480143,15.378537
3395.349043,831.889681
218.273412,106.74864
239.735297,105.537693
67.944378,34.634007
9919.099526,2148.049145
196.69753,25.677466
428.277946,7.826155
587.829286,59.067982
166.779404,86.92491
7731.818583,1805.745684
237.660464,36.080514
1013.770299,345.10132
232.259102,114.582188
1002.579078,312.560171
10064.808712,1816.351723
429.808258,188.303489
18.927247,9.87354
5495.453818,1444.878229
1028.379251,406.877828
579.984211,234.142099
5041.444536,1384.709534
194.180149,94.202108
188.357923,98.258325
378014.149423,6023.680823
495.992119,41.067394
312.439288,133.115639
24.067605,3.130568
197.215453,101.007079
9475.460713,1687.863486
202.144139,53.192962
2277.071113,525.332215
7.490369,3.907407
45.605694,15.97461
3235.534719,981.610134
301.780336,0.836934
316.557738,138.770878
20.202268,10.538664
2208.010302,519.18046
1161.679261,438.006012
15.657804,6.193358
17.852617,5.13588
401.131694,184.058558
69.116801,5.156587
6.907543,1.375001
5968.121119,1846.915808
524.32373,183.865698
1617.910008,558.383935
171.84037,89.64182
381.74293,25.274518
150.946397,62.637381
1000.848429,528.55676
95.56025,49.849721
1015.683304,402.241773
6299.796954,1444.421497
16.207573,8.31029
428.333746,75.143336
143.316814,73.24353
1394.276379,128.042057
163.628199,33.67981
10.224639,5.333759
341.776846,154.212112
494.159553,196.34457
4.6005,2.399885
22.157582,11.402052
36007.64249,1062.265999
256.775941,31.742947
107.568722,56.114032
50149.806453,5528.901557
271.644875,126.717727
101.440603,26.666211
101.624648,53.013261
81.136943,34.822605
664.720855,272.558921
36.48898,19.03475
1012.335282,2619.167436
1064.017122,419.891362
242.630737,93.21331
11.73037,5.251468
7229.357002,1727.111827
12.913631,2.938066
6805.629109,2114.035539
7.744543,4.425067
100.263284,60.250946
10.251427,5.347733
165.696555,62.975212
160.051575,83.492106
226.092084,112.482573
165.262466,86.210406
600.16318,226.512443
43.165813,22.51777
459.482212,199.139238
234.457674,116.96922
33.104182,10.376676
207.457339,107.10977
2.612249,5.404459
1255.472763,482.98534
184.558442,96.276297
21.568887,1.76721
8.513011,3.826707
740.96385,159.253443
782.552149,316.239162
42.934823,1.717583
78.445303,33.636017
710.661021,266.432129
11106.154854,2326.554465
6694.575578,1629.221456
110.514701,31.280569
6.06068,3.161599
320.366077,144.773302
302.62096,111.416815
301.546665,107.595033
131.183382,68.432796
179.812389,93.800483
6056.299455,1541.025416
62.425467,20.078951
65.754431,22.613502
40.879897,26.625631
1025.769401,401.792653
3.194002,1.666174
5272.922402,1384.52775
569.478071,143.522837
717.056578,293.19516
113.428379,59.170765
330.326979,132.539375
265.003304,117.126973
22.522455,11.749007
362.23971,163.630141
1045.243343,357.74389
1283.702268,488.770088
74983.965689,6541.494161
42.320543,22.076829
143957.860124,13917.674886
2.111801,1.101636
43.165813,22.51777
1145.427843,442.218489
19.90648,10.384364
172.684584,54.334263
5061.738189,1367.125577
348.569912,158.638474
85.986853,44.855687
34.742968,18.12393
2269.34608,592.077937
68930.770213,3520.233196
23.473952,10.185365
206.612454,105.668017
1118.028369,25.196374
233.737755,75.043203
6.450484,3.364943
5023.080733,1381.835649
305.813585,133.540301
275.723381,132.037816
1380.164836,454.062544
853.316893,25.524139
1009.553218,400.003309
241.197989,34.161963
177.709968,66.51802
635.674792,236.228669
708.527164,53.9396
10.544358,5.500543
3004.301845,738.842863
52.013428,25.533218
77.969212,31.213363
424.47837,2.734773
10070.76723,1383.214493
4.459802,0.753558
2368.164387,831.120463
7.503249,3.914125
521.190436,15.106006
1165.037958,431.226461
1849.504748,596.132648
1888160.585923,14430.923733
203.200102,74.645163
136.360362,46.629016
83.697106,25.977148
49.112782,20.841892
10004.513836,1381.315932
38.213926,15.666111
117.073596,21.266336
245.802475,112.183649
43.117437,17.004462
237.029247,117.908256
2.30207,0.133199
53297.158767,6928.099247
1004.490622,398.15465
8076.38532,1859.669432
585.359684,244.350881
592.797962,247.010404
19.461456,10.152214
10046.291113,2105.333342
2175.966541,408.033239
447.258056,177.431637
1922.778276,658.288842
274.473141,84.305729
55.558618,8.633556
158.892597,40.577203
249.225689,113.819647
1191.690215,421.178248
624.625975,252.935768
171.249965,11.930443
13.661647,7.1267
25.011765,13.047575
120.90981,63.073511
107.288384,55.967791
207.875155,107.26234
255.636443,124.702865
207.875155,107.26234
37.460447,0.603437
3483.045358,1052.295015
82.433927,20.531083
41.616719,16.958874
20.060203,10.464555
53.770847,21.7421
173.96634,84.154186
10003.396337,2096.272143
315.59004,146.409261
27.256022,1.411066
10.366558,5.407792
20.473202,10.462745
54.301151,25.913256
69.328206,23.733937
3.551743,5.808948
56.279132,21.491026
61.275311,2.612514
92.55742,32.031983
464.351533,200.917321
65.237496,13.629631
5.933518,3.095264
40.015754,13.637336
609.084653,253.768104
20.060203,10.464555
10018.345021,883.573672
335.967531,152.797981
1567.845444,526.700105
6.182215,3.224998
4.869305,2.540109
302.970386,130.628843
971.849735,386.235496
2075.317337,41.827635
354.961251,160.972337
5.049029,2.633863
384.258021,36.971068
6.464017,3.372002
20.060203,10.464555
1560.954497,542.42381
1751.013048,582.696646
45.090675,10.900077
12.614495,6.580445
1015.019002,401.999196
363.646815,134.074127
234.160215,116.8606
15.908526,5.446152
547.044114,210.80537
159.382945,78.1747
173.300464,8.708058
6326.71203,1534.921588
195.001448,27.826966
220.661214,106.784285
7.024118,3.664183
527.204811,208.731995
794.007649,321.294633
20.060203,10.464555
141.573556,7.760464
6.116393,2.557618
8202.820089,1879.456126
3035.745331,867.433974
41.957707,21.887552
13.397365,1.207579
414.827906,182.83326
60.88388,5.747215
2519.258033,813.867915
330.617347,135.281459
209.671175,32.237312
325.854514,118.957339
55.8466,15.544687
12.690023,6.215021
56.778626,28.654776
6771.066359,1324.806717
7.134845,1.357517
2.345471,1.223532
111.85541,46.28833
28.039571,4.823074
31.071996,16.208939
11490.11458,1555.133816
3.997857,2.085512
2019.12526,149.173411
497.593415,213.055935
40.052155,19.417987
12464.181525,2466.642136
13.107149,0.533941
1030.712615,272.386783
10199.551186,2185.57643
245.867802,80.504332
241.03946,119.372626
4815.001347,1148.48459
6894.045779,780.787805
89.964237,39.162345
6.180268,2.809146
524.282328,222.801665
61.679221,32.175428
2660.047358,799.810783
638.867113,256.866395
241.080261,50.507264
1383.340681,516.04315
5012.990889,1311.493361
5.777216,2.406264
66.450217,33.44435
54.591427,19.933759
402.506993,55.905426
174.844373,91.20888
36693.953752,4621.718661
83.452066,43.533397
1596.586546,281.686923
27.292593,14.237386
18.487686,9.467408
4.087922,0.2552
21.977091,2.208366
10.054622,5.245068
220.024072,118.533374
8159.961423,1872.748863
85.226656,42.827021
613.371277,243.300474
3063.246769,634.005068
428.578051,102.835025
1444.856871,504.863259
4.310194,2.248444
380.403925,673.122872
3490.902953,1067.300851
1432.823688,69.912388
6.846353,2.625681
7.027834,2.595413
323.741784,118.821195
80.036011,18.782224
20.892031,8.64475
42.759281,22.3057
413.490027,108.762003
102.441432,53.439342
825.908846,331.632271
4410.760561,1253.79827
19.161212,8.521028
1095.830513,426.805953
2212.744621,709.322618
991.184682,393.29585
3.445696,1.797473
714.374603,232.436721
19856.902318,2964.311828
87.673751,45.73567
299.676168,140.784422
7186.113417,1366.814006
102.981032,53.720828
636.123219,263.641514
303.930699,128.263098
795.150589,303.771555
139.593351,42.477484
1536.457264,116.507622
888.57199,355.825772
2945.387967,562.583414
30.997677,5.426216
120.34197,61.828571
9.447585,4.928403
5.193501,2.494426
3252.775199,1001.841374
2.29041,6.02108
17.157196,0.548644
195.309142,35.918159
968.588888,325.001988
5341.297386,1246.633218
109.107809,56.916908
265.554151,119.439547
1504.695748,421.041514
25128.070461,3551.61751
2.212016,1.153914
10.112745,5.275389
8.307689,3.358879
378.626663,169.614005
1087.003156,175.09886
399.429662,56.155167
6.311323,1.972009
3.417008,1.181079
11596.17398,2204.985527
1074.577201,281.416021
506.805321,180.552644
8.571449,11.504694
53.309202,10.553149
20.146542,10.509594
97.10177,48.211133
711.892757,219.540758
3225.20887,1006.548767
614.854477,21.771608
37.36377,19.434336
2395.413677,318.362307
152.175736,11.074663
2107.139175,697.924171
432.677032,189.351052
16.341036,6.836132
2.74227,1.430525
30.484092,15.902255
9068.844285,1672.96167
877.578499,168.804995
1670.480944,262.265511
3315.359219,1021.513997
11.796686,3.696488
412.595193,182.017962
678.128154,211.928154
115.62577,56.634225
3.331431,1.737866
4890.518408,1836.48491
615.956062,256.27727
23.159983,10.181543
193103.196815,16693.377771
100.279121,1.387418
66.422684,28.80858
689.973349,283.305441
221.602766,112.275118
15.081933,7.867603
10.110475,5.07949
19.713915,10.283912
10.078666,5.257612
3.568942,1.296751
65.83952,34.34568
59.021232,28.741667
292.728888,125.716873
98.710849,48.747158
236.146983,26.176623
1023.659554,206.255763
543.506212,229.821464
374.407598,163.726552
738.182353,300.909454
1118.24351,439.692684
1532.558221,511.568751
5512.510451,233.532229
12686.267115,635.424638
115.747755,24.708016
19874.127966,2168.920431
134.785869,70.312061
301.342366,141.392851
32.625099,17.019127
99.147997,51.721297
7.183693,0.710918
470.908526,203.311674
4512.276937,628.170616
1075.846808,314.253561
184.861728,74.673608
245.52095,90.397046
1970.51945,554.214038
1713.390232,354.54011
26.250023,13.693521
46.654446,8.82384
438.276642,0.111183
36.290994,18.931469
104.839418,54.152933
3860.048187,1163.584543
184.561106,57.153389
213.692768,107.274747
12.503525,6.522557
335.374793,150.092878
1438.092512,512.15586
1111.690999,406.504177
428.65671,187.88299
50.281825,6.430125
132.277669,9.605851
1523.444663,412.831943
501.669241,148.118382
538.574095,221.334498
3.461764,0.742911
21.880825,2.162911
3.350464,1.747794
518.355951,209.259019
147.317162,34.064216
409.868713,167.57057
816.080681,302.061582
125.099228,49.308779
3190.369814,873.249058
391.414116,149.937297
18.191184,5.068634
637.012087,259.029821
54.518051,15.723864
148.103574,76.447866
2.010924,1.049013
143.277385,61.544862
9.073402,1.369418
321.030275,148.582093
1164.462198,456.569912
1442.139352,324.524878
34.95348,1.596701
6.253222,2.304113
330.369049,149.307223
907.925674,113.476621
16.315862,8.511292
286.085166,26.375445
100.471828,44.698807
2070.704443,690.954114
49.643119,13.897321
546.949964,228.284264
688.362747,9.402534
15.965506,8.328526
1754.219252,77.976509
35.104605,18.045962
1319.437936,500.920332
549.757571,232.104212
19.697005,10.27509
166.716959,83.433812
1442.093946,31.449082
22.477993,11.067719
60.348046,20.634258
2.97696,1.552953
6329.059493,345.064117
21.542553,7.854535
344.634152,134.53291
86.880733,40.468769
119.436645,51.950414
23.287065,13.269054
13.910976,7.256765
1552.917893,442.392631
125.905543,65.679572
38.811773,12.720469
10173.696151,1108.572078
3518.825328,931.495051
102.968414,16.388564
1609.440313,573.790347
9577.522063,1862.718561
4.789743,2.130401
157.105757,72.883977
169.88439,5.119695
48.635938,22.120194
164.246541,61.971026
43.209277,1.250142
11.428214,4.793328
1765.333561,609.816104
663.355404,273.585626
3374.881371,1045.220831
120.678791,9.233974
400.313697,487.719621
6.756188,2.711211
1544.603313,265.016236
2.414513,1.259548
1084.5239,427.379623
145.961645,6.578922
74.81573,39.028187
883.303335,351.441538
316.760598,114.894395
5637.845347,1467.53404
23.307752,8.965595
254.445204,124.267871
101.473294,0.101058
111.293209,57.549367
784.366681,97.323827
156.966972,80.341822
179.728993,70.925189
47004.569001,4081.867439
165.071379,84.049316
539.541041,218.662029
594.341275,246.936671
48.080272,25.081434
28.250906,14.737297
24.363874,9.47756
32.663363,6.612233
1548.52727,97.052231
434.43235,189.992024
420.267833,103.148562
19.909715,3.879002
159.708864,77.52621
1932.092063,660.718146
33.717775,15.840879
3.680656,1.085293
170.77517,89.08615
35.951581,15.723859
84.574465,26.500465
1935.736319,661.668672
12.968059,1.243877
968.914147,338.396745
15.605168,7.520796
2524.437564,794.912443
8.435399,4.285068
868.539073,326.377576
257.038824,124.785111
31.791663,16.584359
12.919453,6.523467
389.893379,196.555732
2119.288037,110.276576
1221.128825,407.054587
85.745053,33.199733
42.328758,21.951137
1919.525308,593.262596
51.202561,3.975956
355.051329,161.00523
14.802288,7.721724
83.982781,43.810248
935.860839,369.80838
314.872331,146.333457
121.780019,57.765418
1180.507197,401.914292
52759.399563,1573.104172
600.872136,262.879745
17.117387,8.929413
986.639167,350.425382
99.801852,45.01011
78.910662,7.489269
703.131024,283.345699
16.152055,8.42584
499.540377,81.865486
1506.354684,504.736616
622.565458,182.86982
407.181404,2783.628758
1298.622144,105.730542
656.434813,253.696928
17.051536,8.895061
82.577917,42.343523
351.867644,127.141937
41.321528,4.840973
15.94484,5.018658
136987.211493,13003.977195
7605.499969,1462.436949
670.946192,245.78094
108.962163,16.421535
62.528442,1.589788
175.040132,65.245303
218.200224,111.032645
65.492929,23.317038
2429.338019,790.41419
23250.100901,3744.312615
17.051536,8.895061
55.565715,28.986272
1801.564186,385.269027
162.950796,50.423363
118.23818,60.071787
178.365612,93.045761
360.672383,163.057815
2478.851388,668.813577
117.496578,61.292972
431.522931,187.004658
140.910766,11.665614
52.015653,1.346529
257.605507,125.421888
3427.391995,93.943606
16.021909,5.785149
17.051536,8.895061
10319.737328,2210.747861
13.751041,7.173333
151.415876,73.50265
94.143745,32.757551
153.87455,80.269814
571.278616,194.359954
1044.971681,411.844894
187.993817,94.038446
5385.501198,1258.579575
26.557525,12.600978
2411.722072,724.970555
6401.768961,1506.091678
47.944555,25.010637
1035.462979,72.523685
16138.521532,3021.552263
169.002566,83.076914
458.01776,144.663543
7.660022,3.72827
6.160873,3.213865
283.81067,126.405146
9.523272,15.199999
351.046065,157.303069
37713.831794,4942.336155
13.766935,7.181624
193.930912,94.644612
17.074169,3.092778
1053.905334,34.743272
6.715119,3.462191
2.817026,0.171582
10719.908553,2195.097388
5.199148,2.712174
8.408351,4.386279
622.569397,624.999877
1159.976063,417.163195
12289.5733,2982.78201
327.968061,142.567012
1342.166837,180.521355
10480.480864,1790.941943
36.272002,17.323599
100.47941,48.190759
84.115094,7.432186
182.290889,14.469716
541.180087,127.084787
1219.806389,457.976535
2049.773871,682.865159
38.450654,17.033791
120.022881,58.066932
92.228715,12.886114
32.43958,12.868531
152.021914,75.008521
5891.59702,1498.051262
840.188859,235.762086
512.785762,218.603576
3.567925,1.861234
5392.311495,1413.391351
331.733512,152.49049
141.502981,70.348407
281.715753,104.83817
